2016-05-18 16:01:32,040 [main] [com.kingbase.wsdl.download.URLConnectionUtil] [ERROR] - java.net.UnknownHostException: webservice.webxml.com.cn
 2016-05-18 16:34:50,993 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "          </s:sequence>[\r][\n]"
 2016-05-18 16:34:50,993 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "        </s:complexType>[\r][\n]"
 2016-05-18 16:34:50,993 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "      </s:element>[\r][\n]"
 2016-05-18 16:34:50,993 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "      <s:element name="getSmallImageResponse">[\r][\n]"
 2016-05-18 16:34:50,993 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "        <s:complexType />[\r][\n]"
 2016-05-18 16:34:50,994 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "      </s:element>[\r][\n]"
 2016-05-18 16:34:50,994 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "      <s:element name="getSmallImageByte">[\r][\n]"
 2016-05-18 16:34:50,994 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "        <s:complexType>[\r][\n]"
 2016-05-18 16:34:50,994 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "          <s:sequence>[\r][\n]"
 2016-05-18 16:34:50,994 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "            <s:element minOccurs="0" maxOccurs="1" name="theStockCode" type="s:string" />[\r][\n]"
 2016-05-18 16:34:50,995 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "            <s:element minOccurs="1" maxOccurs="1" name="theImageType" type="s:unsignedByte" />[\r][\n]"
 2016-05-18 16:34:50,995 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "          </s:sequence>[\r][\n]"
 2016-05-18 16:34:50,995 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "        </s:complexType>[\r][\n]"
 2016-05-18 16:34:50,995 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "      </s:element>[\r][\n]"
 2016-05-18 16:34:50,995 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "      <s:element name="getSmallImageByteResponse">[\r][\n]"
 2016-05-18 16:34:50,996 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "        <s:complexType>[\r][\n]"
 2016-05-18 16:34:50,996 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "          <s:sequence>[\r][\n]"
 2016-05-18 16:34:50,996 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "            <s:element minOccurs="0" maxOccurs="1" name="getSmallImageByteResult" type="s:base64Binary" />[\r][\n]"
 2016-05-18 16:34:50,996 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "          </s:sequence>[\r][\n]"
 2016-05-18 16:34:50,996 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "        </s:complexType>[\r][\n]"
 2016-05-18 16:34:50,997 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "      </s:element>[\r][\n]"
 2016-05-18 16:34:50,997 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "      <s:element name="base64Binary" nillable="true" type="s:base64Binary" />[\r][\n]"
 2016-05-18 16:34:50,997 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    </s:schema>[\r][\n]"
 2016-05-18 16:34:50,997 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  </wsdl:types>[\r][\n]"
 2016-05-18 16:34:50,997 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  <wsdl:message name="getSmallImageSoapIn">[\r][\n]"
 2016-05-18 16:34:50,998 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="parameters" element="tns:getSmallImage" />[\r][\n]"
 2016-05-18 16:34:50,998 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  </wsdl:message>[\r][\n]"
 2016-05-18 16:34:50,998 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  <wsdl:message name="getSmallImageSoapOut">[\r][\n]"
 2016-05-18 16:34:50,998 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="parameters" element="tns:getSmallImageResponse" />[\r][\n]"
 2016-05-18 16:34:50,998 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  </wsdl:message>[\r][\n]"
 2016-05-18 16:34:50,999 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  <wsdl:message name="getSmallImageByteSoapIn">[\r][\n]"
 2016-05-18 16:34:50,999 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="parameters" element="tns:getSmallImageByte" />[\r][\n]"
 2016-05-18 16:34:50,999 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  </wsdl:message>[\r][\n]"
 2016-05-18 16:34:50,999 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  <wsdl:message name="getSmallImageByteSoapOut">[\r][\n]"
 2016-05-18 16:34:50,999 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="parameters" element="tns:getSmallImageByteResponse" />[\r][\n]"
 2016-05-18 16:34:51,000 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  </wsdl:message>[\r][\n]"
 2016-05-18 16:34:51,000 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "  <wsdl:message name="getSmallImageHttpGetIn">[\r][\n]"
 2016-05-18 16:34:51,000 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="theStockCode" type="s:string" />[\r][\n]"
 2016-05-18 16:34:51,000 [main] [org.apache.http.wire] [DEBUG] - http-outgoing-0 << "    <wsdl:part name="theImageType" type="s:string" />[\r][\n]"
